50940	TBS	ESPN CBS
58610	Discovery E! AnimalPlanet	TLC ABC FoxSports1
81212	A&E NBC Discovery	ComedyCentral CBS FXX ABC
57002	NBC CBS Bravo CartoonNetwork	FOX ABC TNT TLC
17830	SpikeTV ComedyCentral	truTV CW FOX
35863	Nickelodeon	Telemundo(National)
53015	ComedyCentral SpikeTV Discovery	USANetwork FX visit
29886	ESPN2 Nickelodeon CBS	truTV TBS SpikeTV
32948	Discovery web ABC	CW NationalGeographic E!
38529	History	History
14596	NationalGeographic	NationalGeographic
35385	AMC NBC CBS	CW FXX BET
27362	TBS	TBS
76236	NBC	CBS CartoonNetwork
64900	NBC CBS	TNT visit
13977	BET CW NBC web CBS A&E Bravo	Discovery FOX AnimalPlanet Nickelodeon SpikeTV FXX MTV ABC
17844	History AnimalPlanet	ABC web
43703	web	web
45958	AMC CartoonNetwork CBS	NBC AnimalPlanet A&E
68303	ESPN	TNT visit
45193	ESPN	Freeform
65568	Discovery	FoxSports1
18590	Discovery CBS A&E	AMC FXX NBC
6609	CBS	ABC
60203	visit	visit
6267	NBC web SpikeTV	USANetwork ABC E!
28308	CBS	NBC ABC
8888	Discovery TBS	FX ComedyCentral
57243	CBS	ABC NBC
10137	FOX	FOX
16567	History USANetwork ABC	FOX TBS NBC
67417	NBC CBS	AMC History
60995	TNT CBS	ComedyCentral SpikeTV
68964	CBS	ABC NBC
61501	CBS NationalGeographic ABC	FXX Discovery A&E
43669	Discovery	CBS TLC
63577	NBC	AnimalPlanet
34521	web	History
57922	VH1 FOX ComedyCentral NBC Bravo AMC FXX	NationalGeographic E! CBS BET Discovery ESPN2 ABC visit
20690	TBS	visit
56304	Nickelodeon	Nickelodeon
49822	FOX	FOX
25115	MTV2	Freeform
37221	web	web
23957	CW	TBS
12338	visit	visit
42522	FOX NBC	ABC CBS
74884	TNT ABC	FOX CBS NBC
15569	SpikeTV	SpikeTV
34044	FOX	ABC NBC
25616	ComedyCentral	SpikeTV History
33191	ABC CBS	NBC CW
7158	ABC A&E	History CBS NBC
68893	TNT CW MTV Freeform	Nickelodeon AMC ABC FX
64181	ABC CW web	CBS NBC visit
25844	History	TNT TLC
76062	ABC FOX	TBS TNT ESPN
71079	CBS FOX	NBC ABC
61975	NBC CBS History Bravo	NationalGeographic BET ABC FXX
66383	AMC ComedyCentral FXX	FX FOX ABC Univision(National)
54570	NBC	CBS visit
75937	CBS FoxSports1	FOX FX visit
41526	VH1 ESPN CBS FOX	TNT AMC A&E ABC
6672	FX web CBS truTV	AMC E! ABC ESPN
36211	TBS NBC	MTV FX
69210	web CBS	CW AMC FOX
54927	ESPN2	visit
6159	NBC	ABC TLC
22962	NBC ABC	CBS CW FOX
29562	CBS	CBS
27162	FXX Discovery NationalGeographic	CBS CartoonNetwork SpikeTV visit
39106	USANetwork truTV CartoonNetwork	A&E FXX visit
24008	visit	visit
29455	A&E Discovery NBC Bravo	CBS VH1 FOX TNT ABC
37061	USANetwork VH1 CBS ABC NBC	MTV E! FX MTV2 TNT
23820	ESPN Nickelodeon	ESPN2 ComedyCentral AMC
33736	web	visit
58370	web	web
21830	CBS FOX TNT	NBC ABC History
3815	ESPN	ABC CBS
2344	Discovery NBC Freeform	History CBS FOX visit
76767	CW Nickelodeon	TNT SpikeTV
82211	ABC CW	History visit
5569	A&E	NBC
13724	visit	visit
53207	NBC	ABC
23436	ABC	ABC
29479	CBS	ABC TLC
48612	ComedyCentral ABC	CBS NBC
54942	visit	visit
66097	MTV NBC	FXX E! Bravo
8101	ESPN truTV FXX CBS E! TNT	ABC MTV2 FOX NBC CW visit
55719	visit	visit
68727	visit	visit
65816	FOX NBC FX	ABC TNT CBS
8745	CBS FOX AMC	NBC ABC CW
12832	web	web
59548	AMC	ABC
13019	ABC SpikeTV E! NBC	ESPN truTV CBS visit
45533	ABC	ABC
43802	CBS	History ABC
82546	SpikeTV FX CBS NBC	AMC Freeform History ABC visit
2129	CBS	ABC
38212	Discovery	AMC NBC
16115	TNT NBC ABC	FOX truTV ESPN CBS
67452	truTV E!	NationalGeographic SpikeTV visit
19980	NBC CBS BET Discovery	FOX FXX FX ABC visit
64527	CBS	Bravo
11837	visit	visit
77123	FOX	ABC
33411	Nickelodeon	AMC ABC
75405	Bravo TNT	ABC AMC Discovery
79728	web NBC AMC	ABC SpikeTV visit
81960	visit	visit
913	web	web
72934	CW	CW
50889	NBC ABC USANetwork	CartoonNetwork CBS visit
6537	NBC	ABC
48868	web	web
35344	CBS Nickelodeon Freeform	ABC VH1 TNT MTV
1467	Freeform	visit
34672	ESPN FX FXX A&E	CBS ABC NBC VH1
68614	ABC TBS TNT	CBS Freeform visit
41661	ABC	ABC
47857	ESPN FOX	truTV ABC
59254	ABC NationalGeographic	FXX NBC SpikeTV
52068	FOX	FOX
39101	FOX AMC truTV	E! AnimalPlanet TLC
23641	CartoonNetwork	ESPN visit
24833	NBC Discovery	Bravo ABC CBS
77272	CBS ABC	NBC FoxSports1
71740	History ESPN NBC	Bravo CW TNT Discovery
44538	TBS Nickelodeon	Discovery AnimalPlanet
84545	CBS TBS	NBC AMC TNT
1768	ABC	ABC
82045	E! FXX	AMC Freeform
40819	TVLand History Nickelodeon AnimalPlanet	NBC Discovery CBS AMC USANetwork
45720	NBC FOX	FX ABC
58061	FX ABC NBC	ESPN TBS AMC visit
37323	TVLand NBC Discovery AnimalPlanet MTV2	truTV History CartoonNetwork FXX ABC
54984	web	web
74549	truTV Nickelodeon AMC	CartoonNetwork FOX CBS
4782	web	web
48900	AMC TBS CBS NBC	A&E FX FXX History
81513	NBC AMC	Discovery FX TNT
15042	VH1 CartoonNetwork NBC SpikeTV ComedyCentral	Bravo BET A&E FXX AMC FOX
18707	visit	visit
26871	CBS	NBC ABC
22138	CBS	FOX
76888	web	web
46976	FOX CBS ESPN Bravo	FX A&E TNT SpikeTV VH1
35573	CBS ABC	NBC visit
53001	ESPN ESPN2 VH1 CBS	NBC Bravo FOX MTV2
24718	Discovery FOX NBC	CBS TNT AMC FX
42169	CBS TNT	SpikeTV USANetwork AnimalPlanet
36531	truTV	truTV
18827	Univision(National) CBS Discovery NationalGeographic	ComedyCentral ABC MTV NBCSportsNetwork visit
62821	NBC SpikeTV Discovery	FOX ABC MTV AMC
17376	visit	visit
47851	CMT	FOX
49617	Discovery	MTV
5727	CBS FOX	NBC ABC
19967	Discovery	NBC visit
31406	ABC NationalGeographic	E! visit
44248	visit	visit
7497	NationalGeographic FX ABC Discovery History NBC	CBS truTV AnimalPlanet USANetwork FOX TBS E!
5474	ABC NBC	TBS FOX CBS
66954	CBS	visit
13841	ABC	web
21229	ABC	visit
68027	CBS FOX	NBC visit
37779	TNT	CartoonNetwork ESPN
70966	ESPN	NBC
16100	E! ESPN NBC CW TNT ABC	Bravo CBS MTV CartoonNetwork USANetwork FOX visit
66113	SpikeTV ComedyCentral A&E FOX	truTV CBS AnimalPlanet USANetwork
57222	ABC	ABC
33461	web	NBC ABC
55176	NBC TBS	CW FX
83435	ESPN	ABC
33868	CBS	CBS
39437	CBS CartoonNetwork ComedyCentral NBC AMC ESPN	web Discovery CW E! TLC SpikeTV
52918	NBC FOX TBS	ABC TNT CBS
3185	CBS	CBS
21739	FOX	NBC visit
22315	NBC	NBC
38915	CBS Nickelodeon Bravo	web Galavision VH1
77191	FX	CBS NBC
65563	NBC	NBC
52630	visit	visit
23670	CBS	CBS
49269	Discovery	ESPN NBC
35463	FOX FX	web ABC
13144	CBS	ABC
47303	NBC	NBC
45771	AMC	AMC
53987	visit	visit
39336	ABC	TNT visit
31964	History	FX CBS
76919	NBC	visit
6828	Freeform E! CBS	NBC TNT ABC CW
72025	CBS FX CMT	AMC ABC USANetwork CW
74195	CBS	NBC
31823	NBC CBS	Discovery NationalGeographic SpikeTV
43753	E! truTV	TNT SpikeTV
22706	History CartoonNetwork SpikeTV CBS FXX E!	Discovery FOX NBC NationalGeographic Bravo ComedyCentral
62928	web	visit
19342	visit	visit
22833	FOX truTV USANetwork	CartoonNetwork Bravo TNT
6868	ABC TBS	NBC CBS History
14953	FOX TLC	NationalGeographic CBS AnimalPlanet
51926	ABC	CBS
41797	NationalGeographic NBC	FOX ABC FX
31919	NBC	ABC
21017	Galavision	visit
74080	NBC	ABC
67380	CBS	CW NBC
12747	ESPN ABC	SpikeTV truTV BET
24606	web	web
69634	TNT NBC CBS	ESPN2 truTV ESPN FOX
17167	CBS ABC	TNT CartoonNetwork TLC
63457	ComedyCentral	ComedyCentral
41374	ABC NBC TBS	CartoonNetwork AMC truTV
27818	Bravo	visit
62696	NBC	ABC FOX
65039	visit	visit
76361	NBC	NBC
31974	visit	visit
72765	visit	visit
54552	CBS	NBC AMC
44265	CBS SpikeTV	FOX NBC ABC
66014	web	visit
35681	SpikeTV NationalGeographic	AnimalPlanet FoxSports1 NBC
22591	ABC CBS	CartoonNetwork NBC
40580	FOX CBS	FX NBCSportsNetwork USANetwork
75399	FOX SpikeTV CBS truTV	AMC Discovery ComedyCentral NBC ABC
31723	ESPN Nickelodeon MTV2 BET	ABC CBS TNT TVLand TLC
35835	VH1 Bravo	MTV2 visit
22102	web	web
57453	CBS ComedyCentral	NBC FX FOX
9818	CBS Discovery	NBC FOX ABC
22194	CBS	CBS
51898	web	web
44946	CW ABC FOX Bravo Discovery VH1	CartoonNetwork TNT CBS BET ESPN visit
83007	AMC ESPN truTV	CBS TNT ABC
21265	CBS	TBS
49030	Bravo	E!
82005	CBS ESPN2 truTV	A&E ESPN NBC
16133	BET web	MTV2 FOX
32500	NBCUniverso FoxDeportes Telemundo(National) ESPNDeportes	CBS NBC CartoonNetwork Univision(National)
39627	ABC NBC CBS CW	AMC CartoonNetwork Bravo FoxSports1 FXX
73703	FOX ABC AnimalPlanet	Discovery History CBS E!
47828	FOX	FX ABC
14646	History ESPNDeportes	Galavision FoxDeportes NationalGeographic
457	TNT	CBS NBC
26521	NBC FOX	ABC E!
59318	TBS	TNT FOX
11062	CBS TLC NBCSportsNetwork TBS	FOX CartoonNetwork A&E AnimalPlanet
59144	FXX TNT Nickelodeon Discovery CartoonNetwork ComedyCentral	SpikeTV USANetwork FX E! AMC A&E
22805	ESPN2 CBS TNT	truTV TBS ABC
552	ESPN NBC	FOX CBS TNT
17719	truTV	visit
22450	Nickelodeon NBC	ABC CBS visit
48420	NBC	MTV ABC
56223	TNT	NBC
45138	SpikeTV CBS	truTV ESPN visit
16058	NBC	ABC
68486	CBS FOX	NationalGeographic ABC visit
18343	CBS	CBS
70101	NationalGeographic FX Discovery CBS FOX TNT	History AnimalPlanet TBS ABC USANetwork A&E FoxSports1
28848	FX	FX
69742	visit	visit
20833	NBC CBS Discovery SpikeTV Nickelodeon History	AMC TBS A&E TNT ABC visit
39725	CBS	TNT visit
52632	Telemundo(National)	TNT visit
34747	ComedyCentral NationalGeographic TNT TBS	SpikeTV USANetwork AMC FoxSports1 visit
44657	ABC	NBC
53623	AMC Discovery FX AnimalPlanet	FoxSports1 FOX SpikeTV TLC
25021	web	web
44396	SpikeTV ESPN	FOX TNT CBS
6630	CartoonNetwork History MTV2 Bravo NBC	MTV ABC FXX Nickelodeon VH1
72563	NationalGeographic SpikeTV NBC	Bravo CBS AnimalPlanet ABC
41028	FOX	FOX
53246	NBC USANetwork	History ABC FOX
62124	NBC	FOX
15956	Bravo	visit
11096	visit	visit
28500	TNT	visit
48445	A&E AMC	NBC ComedyCentral
43018	NBC Nickelodeon ESPN	CartoonNetwork ABC CBS
38849	CBS	BET ESPN
19351	NBC	NBC
71654	Discovery	TNT NationalGeographic
47153	AMC TNT History ComedyCentral	FX NBC TLC A&E Discovery
74996	ESPN TBS SpikeTV A&E	NationalGeographic FoxSports1 Discovery CartoonNetwork FX
12985	visit	visit
50905	web	visit
80088	CBS	CBS
57419	TVLand TBS ABC CBS TNT	MTV2 truTV FX MTV ESPN NBC
24405	FX	FOX NBC
23868	visit	visit
71215	ABC NBC	CBS AnimalPlanet
26053	ABC BET	ESPN ESPN2
26769	ABC	History
61220	visit	visit
40679	NBC AMC	CBS visit
8350	visit	visit
74111	NBC	FOX
67126	ESPN ABC FOX TLC	ComedyCentral Nickelodeon TNT CW SpikeTV
41506	visit	visit
5763	TLC	TLC
12383	SpikeTV truTV	Discovery visit
627	NBC	ESPN visit
72787	FOX TLC History NBC	CW CBS A&E Discovery
64948	visit	visit
16315	CW AMC ABC	NBC A&E ESPN visit
46817	CBS NBC truTV ComedyCentral	TBS ABC A&E TNT ESPN
77619	web	web
9071	FOX Bravo AMC	ABC NBC FXX BET
49140	ESPN	NBC TBS
32498	ABC AMC FOX NBC	NationalGeographic MTV2 ESPN SpikeTV visit
72074	web	web
30196	FOX	ABC
50903	TNT CBS	ABC visit
36735	FOX NBC	Bravo ComedyCentral
41524	Bravo	FOX visit
53355	FX	FOX CBS
33697	AMC	AMC
52265	ABC	NationalGeographic
8716	CBS NBCSportsNetwork	TNT NBC SpikeTV
82232	AMC	FX ABC
8781	TBS SpikeTV AMC	ABC History USANetwork FXX
68915	Bravo NBC FOX	ABC CBS FX
14281	Bravo NBC TBS Freeform FOX	Discovery CW CBS ABC TNT AMC
58363	Discovery	ABC
64618	NBC ABC	TNT ESPN
15093	NBC	CartoonNetwork Nickelodeon
29506	ESPN NBC TNT	CBS FXX ABC USANetwork
16152	ESPN TNT	FoxSports1 ABC FOX
31665	FOX Bravo	ABC FXX ComedyCentral
58941	visit	visit
45503	A&E	A&E
49230	visit	visit
13972	TNT NBC	AMC AnimalPlanet
70901	Bravo MTV VH1	CBS A&E BET
6150	visit	visit
75183	ABC FoxSports1 CBS FOX ESPN	NBC ESPN2 web truTV History visit
51750	NBC	NBC
53503	CBS E! ABC	NBC TNT visit
75791	truTV	truTV
68365	CBS FX ABC	Discovery AMC FXX
63272	visit	visit
9896	visit	visit
29324	SpikeTV	SpikeTV
83123	FX ABC CW	NBC TNT CBS
78469	A&E ABC CBS	FX NBC visit
27196	NBC truTV	CBS ABC
63849	web	ABC visit
5956	ABC	ABC
59145	TNT NBC CW ABC	CBS FOX History AMC
51210	Freeform	visit
75609	visit	visit
13209	NBC	AnimalPlanet CartoonNetwork
33678	ABC	FOX
46077	TNT truTV	USANetwork visit
35646	FOX CartoonNetwork	NBC ESPN BET
15346	ABC FOX TNT	ESPN NBC visit
82771	History NBC	TNT web USANetwork
62797	CW History	CBS ABC
4851	CBS	NBC ABC
77277	ABC TLC FOX CBS	SpikeTV A&E NBC FX
13159	visit	visit
23330	ESPN NBC	ESPN2 AMC
49287	visit	visit
57631	visit	visit
59188	ComedyCentral	visit
12560	Telemundo(National) web	AMC NBCUniverso
25330	NBC	CBS
36675	visit	visit
83854	ABC FOX FX	NBC VH1 visit
8011	TBS FX	History FOX FoxSports1
61262	ABC CBS	ESPN2 ESPN AMC
63338	FOX NBC	Discovery AMC MTV
55125	visit	visit
38931	web	visit
40278	CBS	Discovery
42900	visit	visit
64725	ESPN2 FOX	A&E History truTV
38780	ABC	FX
41613	CartoonNetwork CW ABC	Nickelodeon NBC CBS FoxSports1
76862	ABC NBC FOX TLC Bravo	CBS truTV AMC TBS USANetwork visit
43166	TBS Discovery NationalGeographic AMC	CartoonNetwork NBCSportsNetwork ESPN visit
22112	CBS A&E	NBC History NationalGeographic
2634	FXX AMC Nickelodeon A&E VH1 ComedyCentral	MTV2 USANetwork FX MTV E! Discovery
56027	NBC CW ABC	FOX History AMC web
33985	ABC NBC	Bravo CBS
6455	ESPN TNT	MTV2 visit
56921	ComedyCentral	visit
71714	ABC CBS	NBC History Discovery
81808	NBC FOX TBS	CBS TNT ABC
73601	visit	visit
13456	ABC Bravo CartoonNetwork	NBC CBS A&E
51921	NBC	AMC
58551	BET Bravo	ABC CBS NBC
44130	Bravo	NBC ABC
59626	FOX BET	Telemundo(National) VH1 ABC
55939	Discovery FX History	CW SpikeTV FXX
67543	web	web
42282	Nickelodeon web	AMC SpikeTV FXX
58817	NBC	NBC
19043	ComedyCentral NBC Discovery	ESPN FX MTV visit
43506	History A&E	CartoonNetwork FX
39528	visit	visit
37266	USANetwork	FX ComedyCentral
56322	NBC FOX CBS ABC Nickelodeon	History AMC TNT TBS visit
81946	CMT	ABC
46334	Discovery	MTV2 VH1
13580	CartoonNetwork	CBS
27372	ABC Freeform FX SpikeTV AMC	A&E FXX BET AnimalPlanet VH1
41817	CBS AMC FOX	NBC TNT USANetwork
11079	FX ABC USANetwork	FOX FXX FoxSports1
4700	NBC	AMC ABC
80063	FX Discovery	FXX visit
37861	CBS NBC	ESPN2 TNT
9587	web	web
59609	AMC CBS	NBC visit
33975	ABC	CW
51765	CBS	FOX
82512	A&E	CBS
55305	NBC Discovery ABC	FoxSports1 CBS AnimalPlanet A&E
60302	ABC BET CBS	History Discovery AMC
82963	visit	visit
12067	CBS NBC	ABC CW visit
13408	CartoonNetwork	AMC
39323	VH1 Bravo	BET truTV TNT
1598	visit	visit
19776	ESPN CBS NBC	ESPN2 FOX BET TNT
66416	History	CW TBS
55006	visit	visit
51652	History USANetwork ABC FXX	AMC Discovery SpikeTV CW FX
66370	visit	visit
47306	TLC	TLC
25287	History	NBC CBS
55503	FoxSports1 CW TNT	ESPN ABC USANetwork VH1
51009	AMC	Bravo
45938	FOX	CartoonNetwork MTV2
1969	ABC CW	CBS ESPN
15517	VH1	TNT CBS
64429	NBC Nickelodeon Discovery	History TNT FOX ESPN
50847	CW Freeform	FOX Bravo FX
35413	NBC Discovery TLC	ESPN FX USANetwork visit
30468	CBS	AMC
19964	web	visit
32240	AMC CW	ABC NBC TNT
33111	FOX CBS CW	NBC Bravo visit
47494	Discovery	ComedyCentral FoxSports1
76475	SpikeTV AMC FXX	Discovery FX ComedyCentral
58805	CW	ABC
53427	ABC	Discovery visit
16780	ABC	visit
48171	NBC	FXX A&E
70725	visit	visit
18770	TNT FX ComedyCentral	TBS FXX ESPN
30320	visit	visit
26785	ABC	CBS
325	CBS Bravo NBC AnimalPlanet	ABC CW FOX USANetwork TLC
57042	Nickelodeon NationalGeographic	Discovery ABC
11512	FOX NBC Discovery	CBS NationalGeographic History FX
79206	CW ComedyCentral	FOX ABC
51361	E! SpikeTV	MTV Bravo visit
30187	CBS ABC NBC	CW AMC SpikeTV
34073	ABC	TNT AMC
15922	visit	visit
43558	visit	visit
7395	NationalGeographic FX AMC	FOX CW visit
5410	visit	visit
78248	web	visit
36585	visit	visit
62530	NationalGeographic TBS Discovery ABC	truTV CBS NBC AMC TLC
77244	visit	visit
14493	web	web
82850	FOX AMC CBS	History Discovery ABC visit
77829	web	web
24829	ABC	NationalGeographic History
25655	ABC truTV SpikeTV CBS	FXX NBC FOX web
23969	CBS AMC ESPN SpikeTV NationalGeographic NBC	History FOX ESPN2 truTV A&E TNT ABC
74935	CBS ABC TNT CW	ESPN ESPN2 FOX USANetwork
42541	ABC NBC	CBS visit
47842	CBS	NationalGeographic History
44766	web	web
19803	FOX TNT NBC ABC	FX CBS CW TBS
30124	visit	visit
62634	ESPN TNT ABC NBC	CW web CBS TBS FX
36807	CBS ABC	FOX AMC truTV
12896	ABC TLC	CBS FOX
48527	ComedyCentral FXX	NBC SpikeTV truTV
11251	History	History
73826	Discovery	Discovery
66535	CBS	TBS ABC
62580	FOX	FOX
19262	Discovery NBC ESPN2	truTV FoxSports1 FOX
45042	visit	visit
51933	visit	visit
31445	CartoonNetwork	CartoonNetwork
66224	CBS NBC	E! FXX
43137	CBS NBC	CW USANetwork
23520	NBC Freeform Nickelodeon	AMC ABC CBS
12090	FOX	FOX
45414	Discovery History CBS	ABC FX FOX
82174	TNT NBC FOX	TBS MTV visit
30765	AMC	Discovery visit
55259	NBC USANetwork	ESPN MTV2 visit
37334	NBC	NBC
79425	NBC	NBC
84534	FOX NBC	ComedyCentral FXX truTV
52011	FXX	USANetwork
82347	ABC	CBS
58260	CBS TNT	A&E ABC
44575	CBS NBC ComedyCentral AMC	A&E USANetwork MTV ABC NationalGeographic
21403	Discovery	A&E ABC
7982	web	web
83894	ABC	NBC
32863	FOX NationalGeographic History ABC	ESPN2 truTV CBS AnimalPlanet ESPN
4907	NBC	TBS FOX
78982	visit	visit
52217	Discovery ESPN	ABC NBC visit
4779	BET Nickelodeon VH1 Bravo MTV2	FOX ABC MTV E! visit
78518	FOX CBS History AMC CW	AnimalPlanet TNT FXX NationalGeographic FX
26124	ABC FOX Bravo CBS	FoxSports1 FX NBC USANetwork
71777	NationalGeographic NBC	TNT FX ESPN
54939	visit	visit
83226	ABC NBC MTV	ESPN FOX ESPN2 Nickelodeon
26878	truTV FX	ABC AMC
75585	ABC FOX	FX CBS truTV
4538	NBC Bravo	ABC TLC A&E
38409	ComedyCentral	ComedyCentral
75153	CBS	FOX TNT
22376	History SpikeTV FX	ABC FOX AnimalPlanet
11595	CBS	ABC CartoonNetwork
45216	ESPN	truTV CBS
1755	CBS ABC	NBC TBS
38221	SpikeTV truTV TBS	web AMC TNT
7477	ABC	History
56975	CBS	FXX Nickelodeon
47453	TNT	CBS
69973	visit	visit
10709	ESPN TVLand Nickelodeon	ESPN2 CartoonNetwork CBS
43142	visit	visit
18738	ABC	Nickelodeon
76429	NBC	History visit
73644	ABC	ABC
46441	NationalGeographic TLC Freeform	TBS Discovery AnimalPlanet FOX
65371	visit	visit
32199	CBS Discovery	History AnimalPlanet
58803	CBS	NBC
16624	AMC TBS	ABC FX ESPN
10308	ABC NBC CBS CartoonNetwork	MTV MTV2 History ESPN
16576	AMC truTV FOX	FX ABC visit
55349	NBC	NBC
34001	CBS	visit
58397	ABC NBC	Discovery AMC CBS
20210	TNT	visit
45191	NBC	FOX
74699	AMC	ESPN
68950	NBC	ABC FOX
31830	ESPN	TNT
80767	FX	FX
80971	FOX	FOX
81418	ABC	ABC
3241	ABC	SpikeTV NBC
80657	ABC USANetwork E! VH1 Discovery	MTV MTV2 NBC FoxSports1 visit
24771	FOX NBC	ABC CBS
2162	FX TBS CBS ESPN2	ESPN FXX Freeform Nickelodeon
36511	visit	visit
61459	CBS VH1 SpikeTV	ComedyCentral MTV NBC
59607	FoxSports1 Discovery	CMT ABC ESPN
61530	ESPN ComedyCentral History ABC TNT	truTV FoxSports1 TBS FXX CBS
20713	CBS NBC Bravo	ESPN ESPN2 Discovery AMC
75348	CBS	CBS
74147	CBS History	TBS NBC
49871	ESPN	CBS NBC
26312	ESPN ESPN2 NBC	TNT CBS truTV
19820	TBS AMC	CBS History
67484	ABC	VH1 visit
1539	web	web
13087	visit	visit
23157	TNT CBS ESPN2	ESPN ABC visit
73418	NBC CartoonNetwork ComedyCentral TBS	CBS FXX truTV FOX TNT
13791	web	web
23979	TNT	FOX NBC
77477	E! CBS ESPN Bravo	NBC ABC FXX ComedyCentral visit
26115	Discovery FXX NBC CBS	FOX ESPN FX CMT Freeform
26527	CBS CMT Discovery NBC	AMC NationalGeographic FOX ABC USANetwork
36495	visit	visit
11479	FOX CBS	NBC FX SpikeTV
63857	FXX	FX
62445	visit	visit
27935	ABC ESPN2	NBC CBS
80585	ABC	ABC
82594	SpikeTV A&E FOX	FXX ComedyCentral AMC FX
58125	AnimalPlanet NBC CBS	ABC A&E FOX
38897	CartoonNetwork AMC VH1	CW Discovery ABC
53301	NBC ComedyCentral FX CW	E! ABC FOX visit
21906	AMC	AMC
35616	FOX CBS	Bravo ABC
38288	NationalGeographic CBS NBC	ComedyCentral E! visit
79152	CBS ABC	ESPN visit
56199	BET FOX VH1	ABC Bravo visit
35000	NBC	CBS visit
77372	ABC	NBC CBS
28549	FX	Freeform SpikeTV
66088	ESPN	ESPN2 ABC
78600	CBS	NBC
65814	CBS	A&E AMC
67216	visit	visit
16673	NBC	CBS visit
68924	NBC AMC FOX	CBS TNT TBS USANetwork
19932	VH1 NationalGeographic FOX ESPN	TNT MTV2 TLC Nickelodeon A&E
46863	TNT TBS	FXX USANetwork FX
9151	TBS Nickelodeon CBS	truTV TVLand ESPN MTV
38173	NBC CBS	ABC visit
32079	NBC ESPN	SpikeTV visit
34903	CMT	VH1 ABC
54766	FOX	ABC
19982	CW CartoonNetwork NationalGeographic	TBS History Nickelodeon visit
72230	FOX Discovery AMC ABC	MTV FXX ESPN CW CBS
43128	FOX	CBS
18961	CBS	NBCSportsNetwork
68806	AnimalPlanet	History
40687	AMC	CBS CartoonNetwork
47649	NBC ABC TNT	TBS CBS USANetwork
80777	AMC NBC	E! TNT FX
20189	NBC FOX	CW FX
71568	CartoonNetwork CBS	Freeform ABC
80268	TBS FOX FXX	BET VH1 ESPN
60961	TNT FX NBC Bravo VH1	MTV2 MTV ComedyCentral BET TBS SpikeTV
27602	CBS	truTV visit
68985	SpikeTV ComedyCentral	Discovery MTV
33606	MTV	Discovery visit
70741	CBS	Bravo
12864	ESPN	visit
50062	TLC A&E	ABC Nickelodeon
82619	CBS MTV SpikeTV Freeform NationalGeographic	TNT Bravo ABC Discovery MTV2
73927	ABC	FXX visit
49486	TNT	FoxSports1
34345	FX MTV ComedyCentral TLC	ESPN CBS Nickelodeon FOX FXX
55331	NBCSportsNetwork ABC CBS	NBC TNT SpikeTV
60566	NBC FX	Freeform FoxSports1 FOX
79766	ABC NBC FXX	AMC CW Nickelodeon
58264	Discovery	AMC History
49545	Discovery	ABC CartoonNetwork
44977	Discovery NBC History TBS	FOX A&E AnimalPlanet ABC
12472	FoxSports1 TNT FOX	NationalGeographic History AMC TLC
44791	AMC	FX visit
11921	SpikeTV Discovery	FOX AMC FoxSports1
37640	SpikeTV MTV	Bravo visit
52067	ABC CBS Discovery	NBC TNT visit
21576	FX	visit
79244	CBS FoxSports1 A&E truTV	MTV TNT TBS AMC
59322	visit	visit
38306	visit	visit
45831	NBC	ABC visit
48745	ABC	ABC
61142	visit	visit
80185	AnimalPlanet FX MTV History NationalGeographic	SpikeTV NBC FXX FOX Discovery
1556	CBS	NBC Freeform
7435	FOX	CBS
13701	NBC	CartoonNetwork
57510	CBS NBC FOX Galavision	web NationalGeographic CartoonNetwork NBCUniverso FX
81414	NBC	CW
34647	web	AMC NBC
54453	visit	visit
32380	Discovery History	truTV AnimalPlanet
4362	CBS	NBC ABC
12808	NBC	CBS ABC
27886	visit	visit
66386	NBC CBS	ABC visit
1877	A&E Discovery	AMC TNT ComedyCentral
3873	NBC	visit
66070	History	Freeform FOX
66911	FOX	FX
22747	FOX	NBC ABC
24116	web	web
43702	visit	visit
71041	FOX CW	SpikeTV ABC Bravo
292	FOX	CBS ABC
76290	CartoonNetwork NBC web ComedyCentral	CBS FX Bravo ABC
21527	MTV	Discovery TBS
72500	FOX ABC	NBC E! TLC
66682	TBS ESPN TNT	NBC A&E visit
32171	TLC FOX History	Discovery A&E FXX
16690	ESPN TNT Nickelodeon ESPN2	FXX FoxSports1 USANetwork ComedyCentral
36664	CBS	ABC
77359	ABC	CBS NBC
14675	ABC AMC	TLC CBS TNT
65800	Discovery CartoonNetwork	CBS FXX Freeform
51051	ABC Discovery	TNT web
68860	visit	visit
9838	visit	visit
6249	ComedyCentral AMC	TBS visit
51211	visit	visit
1868	FXX CBS	Discovery MTV visit
34069	NBC CBS	E! MTV ComedyCentral
49782	AMC	History Discovery
78200	Telemundo(National)	NBCUniverso ESPNDeportes
24291	visit	visit
76674	NBC	CW ABC
27806	Discovery FOX	CBS ABC NBC
26548	truTV NBC	FOX AMC USANetwork
70984	NBC Bravo MTV2	FOX CBS USANetwork MTV
81615	ABC History Nickelodeon TBS	TNT Discovery truTV FX
69698	visit	visit
70113	Freeform CBS	NBC History SpikeTV
75227	NBC FX	AMC TNT MTV
14135	ABC TNT	NBC CBS
41332	NBC	ABC CBS
56833	ESPN	CBS TNT
82919	CBS NBC	ABC Nickelodeon
21628	NBC FOX	ESPN TNT ABC
68612	visit	visit
82725	ESPN2	NBC visit
